filename,timestamp,blueprint,cluster_name,dok34_0_sys_pc,dok32_all_idle_pc,dok34_load_avg_1,dok34_all_usr_pc,dok33_all_sys_pc,dok34_load_avg_5,dok34_0_nice_pc,CorruptBlocks,dok33_users,NumDeadDataNodes,dok33_all_nice_pc,dok33_all_iowait_pc,dok34_0_irq_pc,dok34_all_nice_pc,dok34_memory_total,dok33_memory_used,dok33_0_iowait_pc,dok32_all_soft_pc,GcCountConcurrentMarkSweep,dok33_load_avg_5,NumStaleDataNodes,dok34_load_avg_15,dok33_0_sys_pc,NumLiveDataNodes,TotalLoad,dok32_all_nice_pc,dok34_0_usr_pc,GcTimeMillisConcurrentMarkSweep,dok34_all_soft_pc,UnderReplicatedBlocks,dok34_all_iowait_pc,dok34_all_steal_pc,dok32_NumCPUs,CapacityTotal,dok34_all_sys_pc,dok34_memory_buff/cache,dok32_memory_free,dok33_Remaining,MissingBlocks,dok33_0_usr_pc,dok32_all_gnice_pc,dok34_Remaining,dok34_memory_shared,dok32_memory_available,dok33_0_nice_pc,dok33_memory_shared,dok33_0_guest_pc,dok32_0_irq_pc,dok33_load_avg_15,dok34_days_up,CapacityRemaining,dok34_all_irq_pc,dok33_NumCPUs,dok32_0_iowait_pc,dok34_NumCPUs,dok32_0_sys_pc,dok33_all_guest_pc,dok33_all_irq_pc,dok32_0_idle_pc,VolumeFailuresTotal,dok34_0_steal_pc,dok32_users,dok32_0_steal_pc,dok33_load_avg_1,dok32_0_nice_pc,dok34_all_guest_pc,dok34_all_idle_pc,dok34_0_soft_pc,dok32_memory_used,dok33_0_steal_pc,dok32_all_iowait_pc,dok34_users,dok33_NumFailedVolumes,dok34_all_gnice_pc,dok33_0_soft_pc,BlockCapacity,dok34_0_gnice_pc,dok33_0_gnice_pc,dok33_all_steal_pc,FilesTotal,dok32_all_steal_pc,dok34_memory_used,dok33_days_up,dok33_0_irq_pc,dok32_all_sys_pc,dok32_memory_buff/cache,dok34_memory_free,dok32_0_soft_pc,dok32_0_usr_pc,dok33_all_idle_pc,dok33_memory_total,dok32_memory_shared,dok33_all_gnice_pc,TotalFiles,dok32_load_avg_15,dok33_memory_free,dok34_0_guest_pc,dok32_NumFailedVolumes,dok32_0_gnice_pc,dok32_all_irq_pc,dok32_memory_total,dok33_all_soft_pc,dok32_all_usr_pc,dok33_all_usr_pc,dok32_0_guest_pc,dok34_memory_available,dok32_all_guest_pc,dok32_Remaining,dok33_0_idle_pc,CapacityUsed,dok34_NumFailedVolumes,dok32_days_up,dok34_0_iowait_pc,dok32_load_avg_1,BlocksTotal,dok32_load_avg_5,dok34_0_idle_pc,dok33_memory_available,dok33_memory_buff/cache
dokcl3_1489426081.txt,1489426081,12,dokcl3,0.80,77.57,1.50,5.46,1.77,1.15,0.00,0,0,0,0.00,2.14,0.00,0.00,3522880,2118564,2.14,0.06,1,5.54,0,0.67,1.77,3,7,0.00,5.46,107,0.03,228,2.00,0.00,1,93365219328,0.80,1681640,198372,21609123840,225,26.28,0.00,20771442688,8644,1653232,0.00,8656,0.00,0.00,2.52,0,62780825600,0.00,1,1.82,1,1.83,0.00,0.00,77.57,0,0.00,0,0.00,9.98,0.00,0.00,91.70,0.03,1636596,0.00,1.82,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1233,0.00,1190960,0,0.00,1.83,1688284,650280,0.06,18.72,69.67,3523252,8712,0.00,1233,1.38,278752,0.00,0,0.00,0.00,3523252,0.14,18.72,26.28,0.00,2061688,0.00,20415848448,69.67,8233744900,0,0,2.00,2.57,790,2.13,91.70,1177248,1125936
dokcl3_1489426201.txt,1489426201,12,dokcl3,0.80,77.55,0.46,5.50,1.77,0.97,0.00,0,0,0,0.00,2.13,0.00,0.00,3522880,2112416,2.13,0.06,1,6.87,0,0.67,1.77,3,6,0.00,5.50,107,0.03,228,2.06,0.00,1,93365219328,0.80,1472888,695100,21615865856,225,26.79,0.00,20771721216,8612,1845432,0.00,8648,0.00,0.00,3.37,0,62795595776,0.00,1,1.81,1,1.84,0.00,0.00,77.55,0,0.00,0,0.00,9.35,0.00,0.00,91.60,0.03,1444964,0.00,1.81,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1227,0.00,818884,0,0.00,1.84,1383188,1231108,0.06,18.74,69.17,3523252,8728,0.00,1227,1.51,351032,0.00,0,0.00,0.00,3523252,0.14,18.74,26.79,0.00,2434692,0.00,20420681728,69.17,8233744900,0,0,2.06,1.66,783,2.20,91.60,1184620,1059804
dokcl3_1489426322.txt,1489426322,12,dokcl3,0.80,77.57,0.06,5.48,1.76,0.65,0.00,0,0,0,0.00,2.11,0.00,0.00,3522880,2124032,2.11,0.05,1,7.64,0,0.59,1.76,3,6,0.00,5.48,107,0.03,228,2.05,0.00,1,93365219328,0.80,1472740,684276,21673324544,225,27.30,0.00,20771721216,8612,1834676,0.00,8652,0.00,0.00,4.09,0,62864519168,0.00,1,1.80,1,1.84,0.00,0.00,77.57,0,0.00,0,0.00,8.80,0.00,0.00,91.65,0.03,1455900,0.00,1.80,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1227,0.00,830324,0,0.00,1.84,1383076,1219816,0.05,18.74,68.68,3523252,8712,0.00,1227,1.38,335308,0.00,0,0.00,0.00,3523252,0.14,18.74,27.30,0.00,2423424,0.00,20419264512,68.68,8233744900,0,0,2.05,0.48,783,1.61,91.65,1173088,1063912
dokcl3_1489426441.txt,1489426441,12,dokcl3,0.79,77.59,0.08,5.45,1.76,0.46,0.00,0,0,0,0.00,2.10,0.00,0.00,3522880,2146360,2.10,0.05,1,7.73,0,0.53,1.76,3,6,0.00,5.45,107,0.03,228,2.03,0.00,1,93365219328,0.79,1472780,680540,21686784000,225,27.81,0.00,20773486592,8652,1831032,0.00,8608,0.00,0.00,4.55,0,62875537408,0.00,1,1.79,1,1.84,0.00,0.00,77.59,0,0.00,0,0.00,8.19,0.00,0.00,91.69,0.03,1459456,0.00,1.79,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1227,0.00,834528,0,0.00,1.84,1383256,1215572,0.05,18.73,68.19,3523252,8744,0.00,1227,1.28,298352,0.00,0,0.00,0.00,3523252,0.14,18.73,27.81,0.00,2419212,0.00,20415205376,68.19,8233744900,0,0,2.03,0.39,783,1.25,91.69,1150772,1078540
dokcl3_1489426561.txt,1489426561,12,dokcl3,0.79,77.62,0.20,5.43,1.76,0.41,0.00,0,0,0,0.00,2.08,0.00,0.00,3522880,2167712,2.08,0.05,1,8.25,0,0.50,1.76,3,6,0.00,5.43,107,0.03,228,2.02,0.00,1,93365219328,0.79,1472752,672812,21685387264,225,28.30,0.00,20773482496,8604,1823376,0.00,8640,0.00,0.00,5.11,0,62874116096,0.00,1,1.77,1,1.83,0.00,0.00,77.62,0,0.00,0,0.00,9.85,0.00,0.00,91.73,0.03,1467104,0.00,1.77,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1227,0.00,835464,0,0.00,1.83,1383336,1214664,0.05,18.72,67.71,3523252,8744,0.00,1227,1.19,248572,0.00,0,0.00,0.00,3523252,0.14,18.72,28.30,0.00,2418332,0.00,20415225856,67.71,8233744900,0,0,2.02,0.43,783,1.02,91.73,1129588,1106968
dokcl3_1489426681.txt,1489426681,12,dokcl3,0.79,77.64,0.03,5.40,1.76,0.28,0.00,0,0,0,0.00,2.07,0.00,0.00,3522880,2231608,2.07,0.05,1,8.37,0,0.44,1.76,3,6,0.00,5.40,107,0.03,228,2.00,0.00,1,93365219328,0.79,1472784,660232,21656322048,225,28.80,0.00,20773437440,8608,1810884,0.00,8608,0.00,0.00,5.54,0,62859333632,0.00,1,1.76,1,1.83,0.00,0.00,77.64,0,0.00,0,0.00,8.53,0.00,0.00,91.77,0.03,1479612,0.00,1.76,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1227,0.00,835632,0,0.00,1.83,1383408,1214464,0.05,18.72,67.23,3523252,8704,0.00,1227,1.12,165180,0.00,0,0.00,0.00,3523252,0.14,18.72,28.80,0.00,2418160,0.00,20415221760,67.23,8233787392,0,0,2.00,0.42,783,0.86,91.77,1065648,1126464
dokcl3_1489426801.txt,1489426801,12,dokcl3,0.79,77.66,0.03,5.38,1.76,0.20,0.00,0,0,0,0.00,2.05,0.00,0.00,3522880,2280960,2.05,0.05,1,8.67,0,0.39,1.76,3,6,0.00,5.38,107,0.03,228,1.99,0.00,1,93365219328,0.79,1472964,658980,21642866688,225,29.28,0.00,20773326848,8644,1809716,0.00,8604,0.00,0.00,5.98,0,62836412416,0.00,1,1.75,1,1.83,0.00,0.00,77.66,0,0.00,0,0.00,9.81,0.00,0.00,91.81,0.03,1480808,0.00,1.75,1,0,0.00,0.14,2097152,0.00,0.00,0.00,1227,0.00,882404,0,0.00,1.83,1383464,1167512,0.05,18.71,66.76,3523252,8744,0.00,1227,1.09,141276,0.00,0,0.00,0.00,3523252,0.14,18.71,29.28,0.00,2371344,0.00,20419805184,66.76,8233787392,0,0,1.99,0.62,783,0.85,91.81,1016464,1101016
dokcl3_1489491004.txt,1489491004,44,dokcl3,0.56,80.31,0.01,2.51,1.87,0.04,0.00,0,0,0,0.00,0.70,0.00,0.00,3522880,2476140,0.70,0.02,2,4.43,0,0.12,1.87,3,6,0.00,2.51,285,0.01,0,0.45,0.00,1,93365219328,0.56,1583704,551744,21536567296,0,36.64,0.00,22977495040,8604,1453756,0.00,8604,0.00,0.00,6.66,0,67125395456,0.00,1,0.41,1,1.63,0.00,0.00,80.31,0,0.00,0,0.00,1.64,0.00,0.00,96.46,0.01,1783844,0.00,0.41,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,844912,0,0.00,1.63,1187664,1094264,0.02,17.63,60.68,3523252,33316,0.00,210,0.95,136952,0.00,0,0.00,0.00,3523252,0.10,17.63,36.64,0.00,2380288,0.00,22622851072,60.68,1560563712,0,0,0.45,0.95,57,1.00,96.46,756448,910160
dokcl3_1489491121.txt,1489491121,44,dokcl3,0.56,80.31,0.12,2.51,1.87,0.08,0.00,0,0,0,0.00,0.70,0.00,0.00,3522880,2475156,0.70,0.02,2,3.66,0,0.13,1.87,3,6,0.00,2.51,285,0.01,0,0.45,0.00,1,93365219328,0.56,1583716,551576,21542600704,0,36.66,0.00,22977515520,8604,1453640,0.00,8608,0.00,0.00,6.11,0,67143991296,0.00,1,0.41,1,1.63,0.00,0.00,80.31,0,0.00,0,0.00,1.93,0.00,0.00,96.47,0.01,1784012,0.00,0.41,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,844884,0,0.00,1.63,1187664,1094280,0.02,17.63,60.66,3523252,33280,0.00,210,0.93,166348,0.00,0,0.00,0.00,3523252,0.10,17.63,36.66,0.00,2380336,0.00,22622859264,60.66,1560563712,0,0,0.45,0.57,57,0.90,96.47,759636,881748
dokcl3_1489491241.txt,1489491241,44,dokcl3,0.56,80.31,0.10,2.51,1.87,0.12,0.00,0,0,0,0.00,0.70,0.00,0.00,3522880,2475624,0.70,0.02,2,2.98,0,0.13,1.87,3,6,0.00,2.51,285,0.01,0,0.45,0.00,1,93365219328,0.56,1583732,549944,21595353088,0,36.68,0.00,22977515520,8604,1452064,0.00,8608,0.00,0.00,5.56,0,67192975360,0.00,1,0.41,1,1.63,0.00,0.00,80.31,0,0.00,0,0.00,1.83,0.00,0.00,96.47,0.01,1785588,0.00,0.41,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,845308,0,0.00,1.63,1187720,1093840,0.02,17.63,60.65,3523252,33280,0.00,210,0.88,183268,0.00,0,0.00,0.00,3523252,0.10,17.63,36.68,0.00,2379920,0.00,22619758592,60.65,1560563712,0,0,0.45,0.38,57,0.77,96.47,759144,864360
dokcl3_1489491361.txt,1489491361,44,dokcl3,0.56,80.31,0.01,2.51,1.87,0.08,0.00,0,0,0,0.00,0.70,0.00,0.00,3522880,2475648,0.70,0.02,2,3.06,0,0.12,1.87,3,6,0.00,2.51,285,0.01,0,0.45,0.00,1,93365219328,0.56,1583768,549788,21634002944,0,36.69,0.00,22977495040,8608,1451976,0.00,8604,0.00,0.00,5.26,0,67230769152,0.00,1,0.41,1,1.63,0.00,0.00,80.31,0,0.00,0,0.00,3.43,0.00,0.00,96.47,0.01,1785684,0.00,0.41,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,845364,0,0.00,1.63,1187780,1093748,0.02,17.63,60.64,3523252,33280,0.00,210,0.86,207340,0.00,0,0.00,0.00,3523252,0.10,17.63,36.69,0.00,2379860,0.00,22619250688,60.64,1560563712,0,0,0.45,0.48,57,0.75,96.47,759292,840264
dokcl3_1489491482.txt,1489491482,44,dokcl3,0.56,80.31,0.00,2.51,1.87,0.05,0.00,0,0,0,0.00,0.70,0.00,0.00,3522880,2478060,0.70,0.02,2,2.60,0,0.11,1.87,3,6,0.00,2.51,285,0.01,0,0.45,0.00,1,93365219328,0.56,1583784,549792,21610229760,0,36.71,0.00,22977536000,8604,1452056,0.00,8604,0.00,0.00,4.82,0,67212046336,0.00,1,0.41,1,1.63,0.00,0.00,80.31,0,0.00,0,0.00,2.04,0.00,0.00,96.47,0.01,1785588,0.00,0.41,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,845536,0,0.00,1.63,1187872,1093560,0.02,17.63,60.62,3523252,33280,0.00,210,0.81,195640,0.00,0,0.00,0.00,3523252,0.10,17.63,36.71,0.00,2379692,0.00,22624120832,60.62,1560563712,0,0,0.45,0.38,57,0.64,96.47,757900,849552
dokcl3_1489491601.txt,1489491601,44,dokcl3,0.56,80.31,0.00,2.51,1.87,0.04,0.00,0,0,0,0.00,0.70,0.00,0.00,3522880,2477528,0.70,0.02,2,2.05,0,0.10,1.87,3,6,0.00,2.51,285,0.01,0,0.45,0.00,1,93365219328,0.56,1583984,549524,21612105728,0,36.70,0.00,22977220608,8680,1451844,0.00,8604,0.00,0.00,4.35,0,67195678720,0.00,1,0.41,1,1.63,0.00,0.00,80.31,0,0.00,0,0.00,1.06,0.00,0.00,96.47,0.01,1785808,0.00,0.41,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,856996,0,0.00,1.63,1187920,1081900,0.02,17.63,60.63,3523252,33280,0.00,210,0.79,203696,0.00,0,0.00,0.00,3523252,0.10,17.63,36.70,0.00,2368060,0.00,22623399936,60.63,1560563712,0,0,0.45,0.52,57,0.64,96.47,758696,842028
dokcl3_1489491721.txt,1489491721,44,dokcl3,0.56,80.29,0.78,2.53,1.88,0.42,0.00,0,0,0,0.00,0.71,0.00,0.00,3522880,2448864,0.71,0.02,2,1.99,0,0.24,1.88,3,6,0.00,2.53,285,0.01,0,0.45,0.00,1,93365219328,0.56,1950744,340624,21421387776,0,36.69,0.00,22789500928,8652,1416568,0.00,8612,0.00,0.00,4.06,0,66646274048,0.00,1,0.41,1,1.63,0.00,0.00,80.29,0,0.00,0,0.00,1.23,0.00,0.00,96.45,0.01,1820528,0.00,0.41,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,854888,0,0.00,1.63,1362100,717248,0.02,17.64,60.62,3523252,33288,0.00,210,0.89,603112,0.00,0,0.00,0.00,3523252,0.10,17.64,36.69,0.00,2366400,0.00,22435385344,60.62,1560563712,0,0,0.45,1.07,57,0.94,96.45,844528,471276
dokcl3_1489491841.txt,1489491841,44,dokcl3,0.56,80.29,0.11,2.53,1.88,0.28,0.00,0,0,0,0.00,0.71,0.00,0.00,3522880,2460640,0.71,0.02,2,2.05,0,0.21,1.88,3,6,0.00,2.53,285,0.01,0,0.45,0.00,1,93365219328,0.56,1950792,340400,21411721216,0,36.67,0.00,22789390336,8672,1416416,0.00,8612,0.00,0.00,3.83,0,66641096704,0.00,1,0.41,1,1.63,0.00,0.00,80.29,0,0.00,0,0.00,2.00,0.00,0.00,96.45,0.01,1820712,0.00,0.41,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,879496,0,0.00,1.63,1362140,692592,0.02,17.64,60.64,3523252,33288,0.00,210,0.98,572420,0.00,0,0.00,0.00,3523252,0.10,17.64,36.67,0.00,2341816,0.00,22439665664,60.64,1560563712,0,0,0.45,1.03,57,1.13,96.45,832848,490192
dokcl3_1489491962.txt,1489491962,44,dokcl3,0.56,80.27,0.37,2.54,1.88,0.42,0.00,0,0,0,0.00,0.71,0.00,0.00,3522880,2463164,0.71,0.03,2,1.90,0,0.28,1.88,3,6,0.00,2.54,285,0.01,0,0.46,0.00,1,93365219328,0.56,2127860,591376,21282230272,0,36.67,0.00,22605705216,8612,1430076,0.00,8612,0.00,0.00,3.57,0,66122358784,0.00,1,0.42,1,1.63,0.00,0.00,80.27,0,0.00,0,0.00,1.27,0.00,0.00,96.42,0.01,1811108,0.00,0.42,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,856392,0,0.00,1.63,1120768,538628,0.03,17.65,60.64,3523252,33288,0.00,210,1.20,361272,0.00,0,0.00,0.00,3523252,0.10,17.65,36.67,0.00,2360576,0.00,22251831296,60.64,1560563712,0,0,0.46,1.70,57,1.65,96.42,832548,698816
dokcl3_1489492081.txt,1489492081,44,dokcl3,0.56,80.28,0.05,2.54,1.88,0.28,0.00,0,0,0,0.00,0.71,0.00,0.00,3522880,2463064,0.71,0.03,2,1.56,0,0.25,1.88,3,6,0.00,2.54,285,0.01,0,0.46,0.00,1,93365219328,0.56,1944408,771648,21260689408,0,36.65,0.00,22793654272,8612,1430656,0.00,8612,0.00,0.00,3.25,0,66476961792,0.00,1,0.42,1,1.63,0.00,0.00,80.28,0,0.00,0,0.00,0.96,0.00,0.00,96.43,0.01,1810876,0.00,0.42,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,852488,0,0.00,1.63,940728,725984,0.03,17.65,60.65,3523252,33324,0.00,210,1.11,341824,0.00,0,0.00,0.00,3523252,0.10,17.65,36.65,0.00,2366568,0.00,22439899136,60.65,1560563712,0,0,0.46,0.52,57,1.24,96.43,832772,718364
dokcl3_1489492201.txt,1489492201,44,dokcl3,0.56,80.26,0.62,2.56,1.88,0.65,0.00,0,0,0,0.00,0.72,0.00,0.00,3522880,2463420,0.72,0.03,2,1.60,0,0.40,1.88,3,6,0.00,2.56,285,0.01,0,0.47,0.00,1,93365219328,0.56,2116528,431088,21214806016,0,36.65,0.00,22605647872,8612,1431160,0.00,8652,0.00,0.00,3.07,0,66072203264,0.00,1,0.43,1,1.63,0.00,0.00,80.26,0,0.00,0,0.00,1.28,0.00,0.00,96.40,0.01,1810812,0.00,0.43,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,857492,0,0.00,1.63,1281352,548860,0.03,17.66,60.64,3523252,33288,0.00,210,1.37,549096,0.00,0,0.00,0.00,3523252,0.10,17.66,36.65,0.00,2359908,0.00,22251728896,60.64,1560563712,0,0,0.47,2.13,57,1.88,96.40,834192,510736
dokcl3_1489492321.txt,1489492321,44,dokcl3,0.56,80.26,0.08,2.56,1.88,0.43,0.00,0,0,0,0.00,0.72,0.00,0.00,3522880,2463908,0.72,0.03,2,1.84,0,0.35,1.88,3,6,0.00,2.56,285,0.01,0,0.47,0.00,1,93365219328,0.56,1932628,611356,21185396736,0,36.63,0.00,22793183232,8612,1431548,0.00,8612,0.00,0.00,2.99,0,66414972928,0.00,1,0.43,1,1.63,0.00,0.00,80.26,0,0.00,0,0.00,1.84,0.00,0.00,96.40,0.01,1811084,0.00,0.43,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,853884,0,0.00,1.63,1100812,736368,0.03,17.66,60.66,3523252,33288,0.00,210,1.42,530372,0.00,0,0.00,0.00,3523252,0.10,17.66,36.63,0.00,2365900,0.00,22435024896,60.66,1560563712,0,0,0.47,1.40,57,1.82,96.40,833956,528972
dokcl3_1489492441.txt,1489492441,44,dokcl3,0.56,80.24,0.38,2.57,1.89,0.53,0.00,0,0,0,0.00,0.73,0.00,0.00,3522880,2463744,0.73,0.03,2,2.22,0,0.40,1.89,3,6,0.00,2.57,285,0.01,0,0.48,0.00,1,93365219328,0.56,1846468,553056,21192470528,0,36.63,0.00,22789165056,8612,1434768,0.00,8648,0.00,0.00,2.98,0,66416885760,0.00,1,0.43,1,1.63,0.00,0.00,80.24,0,0.00,0,0.00,2.79,0.00,0.00,96.37,0.01,1807228,0.00,0.43,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,855888,0,0.00,1.63,1162968,820524,0.03,17.67,60.66,3523252,33288,0.00,210,1.36,592932,0.00,0,0.00,0.00,3523252,0.10,17.67,36.63,0.00,2364360,0.00,22435164160,60.66,1560563712,0,0,0.48,0.80,57,1.52,96.37,834460,466576
dokcl3_1489492561.txt,1489492561,44,dokcl3,0.56,80.24,0.05,2.57,1.89,0.36,0.00,0,0,0,0.00,0.73,0.00,0.00,3522880,2463884,0.73,0.03,2,1.88,0,0.36,1.89,3,6,0.00,2.57,285,0.01,0,0.48,0.00,1,93365219328,0.56,1846536,552912,21336854528,0,36.64,0.00,22789111808,8688,1434716,0.00,8612,0.00,0.00,2.77,0,66578497536,0.00,1,0.43,1,1.63,0.00,0.00,80.24,0,0.00,0,0.00,1.41,0.00,0.00,96.37,0.01,1807336,0.00,0.43,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,865448,0,0.00,1.63,1163004,810896,0.03,17.67,60.64,3523252,33292,0.00,210,1.26,577580,0.00,0,0.00,0.00,3523252,0.10,17.67,36.64,0.00,2354764,0.00,22434988032,60.64,1560563712,0,0,0.48,0.42,57,1.18,96.37,834796,481788
dokcl3_1489492681.txt,1489492681,44,dokcl3,0.56,80.22,0.54,2.59,1.89,0.60,0.00,0,0,0,0.00,0.73,0.00,0.00,3522880,2464056,0.73,0.03,2,2.29,0,0.46,1.89,3,6,0.00,2.59,285,0.01,0,0.49,0.00,1,93365219328,0.56,1707776,536300,21238517760,0,36.66,0.00,22788747264,8612,1436400,0.00,8612,0.00,0.00,2.83,0,66464030720,0.00,1,0.44,1,1.63,0.00,0.00,80.22,0,0.00,0,0.00,2.29,0.00,0.00,96.34,0.01,1807032,0.00,0.44,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,856344,0,0.00,1.63,1179920,958760,0.03,17.69,60.61,3523252,33288,0.00,210,1.30,392536,0.00,0,0.00,0.00,3523252,0.10,17.69,36.66,0.00,2366376,0.00,22435401728,60.61,1560563712,0,0,0.49,0.79,57,1.28,96.34,833232,666660
dokcl3_1489493401.txt,1489493401,38,dokcl3,0.57,80.15,0.02,2.62,1.89,0.29,0.00,0,0,0,0.00,0.73,0.00,0.00,3522880,2200904,0.73,0.03,2,10.52,0,0.38,1.89,3,6,0.00,2.62,302,0.01,0,0.49,0.00,1,93365219328,0.57,1736108,939816,23194284032,0,36.76,0.00,22952255488,8684,1814224,0.00,8604,0.00,0.00,5.84,0,68761116672,0.00,1,0.43,1,1.64,0.00,0.00,80.15,0,0.00,0,0.00,17.36,0.00,0.00,96.31,0.01,1432400,0.00,0.43,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,783228,0,0.00,1.64,1151036,1003544,0.03,17.75,60.52,3523252,33280,0.00,210,1.21,148408,0.00,0,0.00,0.00,3523252,0.10,17.75,36.76,0.00,2401172,0.00,22614175744,60.52,1560563712,0,0,0.49,0.56,57,1.12,96.31,1097908,1173940
dokcl3_1489493521.txt,1489493521,38,dokcl3,0.57,80.15,0.09,2.63,1.89,0.25,0.00,0,0,0,0.00,0.73,0.00,0.00,3522880,2431836,0.73,0.03,2,12.64,0,0.36,1.89,3,8,0.00,2.63,302,0.01,0,0.49,0.00,1,93365219328,0.57,2080444,521300,23103508480,0,36.85,0.00,22764277760,8632,1756060,0.00,8648,0.00,0.00,7.21,0,68293410816,0.00,1,0.43,1,1.64,0.00,0.00,80.15,0,0.00,0,0.00,15.92,0.00,0.00,96.30,0.01,1489460,0.00,0.43,1,0,0.00,0.10,2097152,0.00,0.00,0.00,216,0.00,957744,0,0.00,1.64,1512492,484692,0.03,17.75,60.43,3523252,33288,0.00,216,1.12,129812,0.00,0,0.00,0.00,3523252,0.10,17.75,36.85,0.00,2226432,0.00,22425624576,60.43,2111850288,0,0,0.49,0.37,64,0.91,96.30,864164,961604
dokcl3_1489493641.txt,1489493641,38,dokcl3,0.57,80.13,0.18,2.64,1.89,0.26,0.00,0,0,0,0.00,0.73,0.00,0.00,3522880,2241080,0.73,0.03,2,15.58,0,0.35,1.89,3,6,0.00,2.64,302,0.01,0,0.50,0.00,1,93365219328,0.57,2096236,1188292,23010955264,0,36.94,0.00,22764482560,8612,1786048,0.00,8648,0.00,0.00,8.96,0,68205752320,0.00,1,0.43,1,1.64,0.00,0.00,80.13,0,0.00,0,0.00,20.01,0.00,0.00,96.28,0.01,1475044,0.00,0.43,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,831312,0,0.00,1.64,859916,595332,0.03,17.77,60.34,3523252,33328,0.00,210,1.56,622284,0.00,0,0.00,0.00,3523252,0.10,17.77,36.94,0.00,2352816,0.00,22430334976,60.34,2111950848,0,0,0.50,2.95,57,2.10,96.28,1058616,659888
dokcl3_1489493761.txt,1489493761,38,dokcl3,0.57,80.10,1.61,2.67,1.89,0.71,0.00,0,0,0,0.00,0.72,0.00,0.00,3522880,2292228,0.72,0.03,2,18.23,0,0.50,1.89,3,6,0.00,2.67,302,0.01,0,0.51,0.00,1,93365219328,0.57,1464492,785380,22898540544,0,37.03,0.00,22580682752,8612,1749948,0.00,8648,0.00,0.00,10.73,0,67721359360,0.00,1,0.44,1,1.64,0.00,0.00,80.10,0,0.00,0,0.00,23.18,0.00,0.00,96.24,0.01,1510244,0.00,0.44,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,835164,0,0.00,1.64,1227628,1223224,0.03,17.79,60.25,3523252,33288,0.00,210,1.62,156264,0.00,0,0.00,0.00,3523252,0.10,17.79,37.03,0.00,2349516,0.00,22242136064,60.25,2663237424,0,0,0.51,2.24,57,2.11,96.24,1004092,1074760
dokcl3_1489493881.txt,1489493881,38,dokcl3,0.57,80.10,0.25,2.67,1.89,0.49,0.00,0,0,0,0.00,0.72,0.00,0.00,3522880,2355996,0.72,0.03,2,20.47,0,0.45,1.89,3,6,0.00,2.67,302,0.01,0,0.51,0.00,1,93365219328,0.57,1464772,781668,22879461376,0,37.11,0.00,22584553472,8688,1746296,0.00,8612,0.00,0.00,12.49,0,67712585728,0.00,1,0.44,1,1.64,0.00,0.00,80.10,0,0.00,0,0.00,23.37,0.00,0.00,96.24,0.01,1514032,0.00,0.44,1,0,0.00,0.10,2097152,0.00,0.00,0.00,210,0.00,851420,0,0.00,1.64,1227552,1206688,0.03,17.79,60.17,3523252,33288,0.00,210,1.51,120408,0.00,0,0.00,0.00,3523252,0.10,17.79,37.11,0.00,2333360,0.00,22246957056,60.17,2663237424,0,0,0.51,0.86,57,1.65,96.24,941772,1046848
dokcl3_1489494001.txt,1489494001,38,dokcl3,0.57,80.08,0.42,2.68,1.89,0.49,0.00,0,0,0,0.00,0.72,0.00,0.00,3522880,2594384,0.72,0.03,2,20.91,0,0.45,1.89,3,6,0.00,2.68,302,0.02,0,0.51,0.00,1,93365219328,0.57,1824936,143816,22858301440,0,37.20,0.00,22396424192,8640,987020,0.00,8648,0.00,0.00,13.62,0,67312812032,0.00,1,0.45,1,1.65,0.00,0.00,80.08,0,0.00,0,0.00,22.18,0.00,0.00,96.23,0.02,2273384,0.00,0.45,1,0,0.00,0.10,2097152,0.00,0.00,0.00,216,0.00,1241660,0,0.00,1.65,1106052,456284,0.03,17.80,60.08,3523252,33372,0.00,216,1.58,123748,0.00,0,0.00,0.00,3523252,0.10,17.80,37.20,0.00,1942980,0.00,22058037248,60.08,3214524000,0,0,0.51,2.01,64,1.78,96.23,703784,805120
